TOKEN_ID,rarity,last_sale_price,counts
7303,216.87617568174002,1.27,5.0
7304,170.4509445762788,0.495,4.0
7308,203.18886680365358,1.3,2.0
7309,187.23086315469934,0.459,1.0
7310,249.8935018221097,1.0,3.0
7311,295.15844780587594,0.44,2.0
7312,207.37275180229219,0.496,2.0
7313,244.52459934645674,0.489,3.0
7314,476.27728432931116,0.54,3.0
7316,421.74884210011226,0.7,1.0
7318,232.39792696240994,1.45,2.0
7319,315.13470067053066,0.47,1.0
7320,334.1290339356497,0.65,1.0
7321,227.801403151315,0.4469,2.0
7322,486.4015177098469,1.0,1.0
7323,271.2441263454838,0.52,1.0
7325,345.57295914985525,0.499,3.0
7326,205.46368522031747,0.79,1.0
7327,303.42539147591776,0.3969,1.0
7328,238.45317806690034,1.1,1.0
7330,318.76599669007066,0.484,1.0
7332,307.38557874746425,0.5,1.0
7340,214.69281225494797,1.485,1.0
7341,206.6708016916507,3.0,2.0
7344,156.5886539008703,1.221,2.0
7345,411.49266277276377,0.74,3.0
7346,584.0083509890248,0.484,1.0
7347,225.3244621548639,0.488,1.0
7348,156.29936383789598,0.4895,3.0
7349,243.8114437610463,0.75,2.0
7350,242.71711875436847,0.5,1.0
7351,124.27206248207597,1.255,4.0
7353,600.2255238593432,2.64,4.0
7354,222.07010316090438,0.4869,4.0
7355,551.995628176687,1.34,3.0
7356,430.7121662076571,1.2,5.0
7357,831.625403667214,2.2,6.0
7358,266.00787034872985,0.4,3.0
7359,201.75063294857551,1.05,2.0
7360,222.78652354461656,0.989,3.0
7361,245.89808578101858,1.3,4.0
7363,323.0310615557124,0.85,2.0
7364,314.5956466413562,1.5,2.0
7365,445.045264854295,1.99,4.0
7366,582.8596621570415,1.29,3.0
7367,702.2063882614184,1.85,2.0
7368,199.14423453826237,0.488,2.0
7369,178.287920855817,1.344,4.0
7371,454.14835125320053,0.84,1.0
7372,310.8163440291786,0.59,2.0
7373,488.664730916593,1.25,4.0
7374,172.70835249136204,0.649,1.0
7375,1147.7923433048434,0.639,1.0
7376,229.03428574182294,0.649,2.0
7382,277.6855466954771,1.01,3.0
7383,261.17647408557644,1.13,3.0
7384,218.7139900268054,1.089,4.0
7387,298.66699017382336,0.54,1.0
7388,197.1783342712351,1.1,1.0
7389,259.96680989970156,0.52,1.0
7391,287.50489370382024,0.8888,2.0
7392,371.2400628146533,0.634,2.0
7393,457.82396091385203,0.485,1.0
7394,253.9127479444787,1.5,3.0
7395,321.8915195114181,1.56,2.0
7396,177.50175512102527,0.58,3.0
7397,236.97679844588794,0.57,2.0
7398,318.20910544191076,0.8,3.0
7400,294.88843436371144,0.55,1.0
7501,322.62814577518725,1.589,2.0
7502,203.61678577843986,0.829,2.0
7503,293.04992925324746,0.42,1.0
7504,223.7388248881934,0.449,1.0
7505,176.5510394041881,0.5,2.0
7506,181.70891431883368,0.88,3.0
7507,217.85433229087232,1.42,2.0
7509,207.83004058914963,0.6,1.0
7510,634.1769604376873,1.385,3.0
7511,151.7746738091729,0.74,7.0
7512,240.88284479786188,0.69,3.0
7514,287.4068461846183,1.18,2.0
7516,289.90946226535436,1.15,3.0
7518,750.1806204829063,0.95,1.0
7519,353.966611257006,0.638,1.0
7520,237.9900880861826,1.42,2.0
7521,214.35579966528243,0.7,2.0
7522,449.21915275774586,0.5,1.0
7525,307.95261892870053,0.4,1.0
7527,215.77161991679043,0.55,2.0
7528,345.56515037226575,0.46,3.0
7529,247.79266625020955,1.02,2.0
7530,276.28115911613753,1.25,2.0
7532,196.34874229923557,0.48,1.0
7533,177.2643820395188,1.2,3.0
7534,298.8637845262845,0.43,1.0
7535,491.93470305292993,0.47,2.0
7537,283.8912334793473,1.29,3.0
7538,508.07400983856905,1.6,2.0
7541,220.8637871860773,0.4,1.0
7542,514.3216679515663,0.439,1.0
7543,255.0023165178696,1.79,2.0
7546,317.9223377221761,0.7,3.0
7547,310.33320503715373,0.8499999999990001,1.0
7548,819.6991479393996,0.9,1.0
7549,776.0206411121267,1.0,3.0
7550,351.8185525890945,0.449,3.0
7551,196.39918919400256,0.45,1.0
7553,233.42029989141594,0.52,4.0
7554,290.5908041467768,0.889,2.0
7555,546.9344686384134,0.519,1.0
7556,254.7693555608788,0.517,2.0
7558,293.56913984227566,0.595,1.0
7559,215.6004889006239,1.05,3.0
7560,234.73531929497327,1.3,3.0
7561,369.6245207393064,0.5899,2.0
7562,251.8439758107605,0.5499,1.0
7563,536.8046929525251,0.75,3.0
7564,192.10978880204448,1.09,8.0
7565,717.6359497376591,0.469,1.0
7566,514.3244963616492,1.1,2.0
7567,320.04476626863686,0.51,1.0
7569,279.25893436583385,0.435,1.0
7570,321.3484375259306,1.45,5.0
7571,433.5256817989498,0.55,1.0
7572,282.35992377404375,1.5,1.0
7573,381.6332143954682,0.52,2.0
7574,409.7904148371402,0.54,1.0
7577,203.8824992799311,1.289,2.0
7579,241.42078413557158,0.8,5.0
7580,364.3943978048994,0.52,1.0
7581,266.8217167962544,1.15,4.0
7582,222.63549585566972,1.25,1.0
7585,301.67853759884235,0.4,1.0
7586,322.53018726864633,0.522,1.0
7593,236.60036796877137,1.45,1.0
7596,199.49371273354532,1.7,3.0
7599,417.39506286512255,1.75,3.0
7600,242.04651121144428,0.48,1.0
7201,496.15566617368086,3.0,3.0
7205,196.88143065982564,1.15,2.0
7207,217.11553046573584,0.53,1.0
7208,212.9525568321422,0.91,3.0
7209,297.9581090595294,0.95,2.0
7210,191.4847365410559,1.0,5.0
7213,282.99878221870284,1.2,3.0
7214,258.9904162058207,1.35,6.0
7217,236.9717206439168,1.25,3.0
7219,350.4039343577847,1.64,3.0
7220,1562.1757812596006,3.0,1.0
7221,420.2166501667099,0.76,2.0
7222,300.96050528257723,0.799,2.0
7223,240.56297436221212,1.0,4.0
7224,277.23749219117263,0.54,1.0
7225,244.4380381692858,1.24,6.0
7226,281.87852214336516,1.35,3.0
7227,682.722940858187,0.72,1.0
7228,955.89693242215,1.6,1.0
7229,170.09135443040896,0.97,1.0
7230,316.2383159400734,0.99,3.0
7233,439.1302476010169,0.687,5.0
7243,196.1024343651729,1.15,4.0
7244,430.22967691224676,0.65,1.0
7245,287.02684451789844,0.61,3.0
7246,231.6539949767875,0.88,3.0
7247,403.6964976357229,1.149,4.0
7248,518.9176229475024,1.32,2.0
7249,316.36543847219184,0.55,2.0
7250,320.8648778042956,0.5,1.0
7251,460.5821490122016,0.4,1.0
7253,192.6130981331575,1.05,3.0
7255,242.72230617980534,1.1,1.0
7256,170.76910490762558,0.454,3.0
7257,247.39935259062037,0.87,3.0
7258,1100.8339455180835,1.8,2.0
7260,216.90357739156784,0.7,1.0
7261,675.4805428138828,0.45,2.0
7265,326.6377935783633,0.42,1.0
7266,519.5705339525862,1.28,2.0
7267,187.3301590274097,1.19,1.0
7268,261.7825952908276,0.97,1.0
7269,241.29763775998688,0.55,1.0
7270,219.69111794630845,0.385,1.0
7271,292.0606697398282,0.625,2.0
7272,385.44801420891923,1.3,3.0
7273,358.1598182308635,0.55,1.0
7274,551.7328149264082,0.689,1.0
7276,389.537519831202,1.84,5.0
7277,398.1162543852551,0.75,2.0
7278,274.2801827108028,0.99,4.0
7282,1033.9189804458817,1.2,2.0
7283,295.688642905068,0.53,1.0
7284,490.5714955937782,1.48,1.0
7285,207.4072291255573,0.42,1.0
7287,210.6501244599675,1.1,2.0
7288,205.2277706481274,1.2,2.0
7289,573.6438849057563,1.5,5.0
7291,273.969726696942,0.47,1.0
7292,198.40143785306697,0.488,1.0
7293,1429.192988363242,0.4678,1.0
7294,218.33627542277804,0.469,1.0
7295,256.9606762897621,1.25,3.0
7296,219.25506363324337,0.3988,1.0
7297,533.5237175362175,0.578,2.0
7298,281.22713561130877,0.55,5.0
7299,198.315483927095,0.45,1.0
7401,3373.2828756947392,10.0,2.0
7402,1502.1835439562692,1.234,2.0
7403,355.7237734511723,0.388,1.0
7404,263.9113993251493,1.022,3.0
7405,394.2186432612874,0.483,1.0
7406,149.76363895651485,0.489,1.0
7407,253.40745898307637,1.45,3.0
7408,192.0326743522051,0.469,1.0
7409,576.8624392937097,2.6,4.0
7410,312.6974391974936,0.6,1.0
7411,458.19507213308225,1.89,4.0
7413,229.59230458647954,0.46,3.0
7414,195.61258306879228,0.4,3.0
7416,228.56350010266104,0.7777,1.0
7419,200.17050063736147,1.24,4.0
7423,499.9400416729931,0.388,1.0
7424,681.6576149650645,0.9,2.0
7426,210.5414654392076,0.74,1.0
7427,242.7538002271298,1.29,2.0
7429,457.8260075943783,1.44,4.0
7431,507.8692403965773,0.489,2.0
7432,359.76747652840857,0.48,1.0
7437,393.75895007005136,0.395,1.0
7438,565.8263396980192,0.4375,1.0
7439,335.16595390872146,0.3845,1.0
7443,284.56988534289667,0.57,2.0
7444,217.96888700265373,0.46,1.0
7445,471.28993958210145,0.89,5.0
7446,227.52028008159974,1.12,2.0
7448,487.32988936698587,0.84,3.0
7449,235.40941863357557,0.39,2.0
7454,256.2786662708935,1.39,2.0
7455,189.38547822149772,0.4,1.0
7456,176.75069527080166,0.59,2.0
7457,324.09718471155827,1.0,1.0
7458,215.27131979924113,1.219,1.0
7459,323.49573719108804,1.49,4.0
7460,211.30736297421814,0.41,1.0
7463,216.92315949167198,0.98,3.0
7465,472.2583932595412,2.0,3.0
7466,177.4646910816151,1.29,1.0
7467,191.3690454840949,0.487,1.0
7470,445.2599006205828,1.675,3.0
7471,979.226119118126,0.489,1.0
7472,285.8361924674515,1.19,6.0
7475,390.9879659173662,1.15,2.0
7476,257.85481452454485,1.39,1.0
7477,512.7123499642121,1.9,1.0
7479,964.9091573018404,2.499,2.0
7480,216.53666206641677,0.5169,2.0
7481,218.55596774449083,0.68,3.0
7482,155.630561974204,0.49,2.0
7483,442.07555280291865,1.2,3.0
7489,268.8680894927493,0.75,1.0
7492,212.05434472296696,0.54,2.0
7493,260.19262614157117,0.65,2.0
7494,391.0149259105544,0.8,3.0
7495,205.80513896246018,0.469,1.0
7496,287.512178229765,0.469,1.0
7497,232.33905233357217,0.488,1.0
7499,332.51114732360304,1.3,2.0
7500,225.56464464825265,1.5525,5.0
7801,433.7747502838366,1.4,3.0
7802,238.3963484909228,0.42869,1.0
7803,154.55612466516732,0.6,3.0
7804,257.15179156736855,1.35,4.0
7805,188.4579627231952,0.54,2.0
7806,373.59930196341156,0.44069,1.0
7807,195.21313260860674,0.489,2.0
7808,429.3004649353266,0.4,1.0
7809,279.82164627186074,1.3,4.0
7810,436.243393264617,1.9,3.0
7811,1336.9749497425996,0.99,2.0
7812,535.9514958163154,0.689,2.0
7815,268.3214232204146,1.44,3.0
7816,253.1376246516795,1.69,1.0
7817,485.58775183410864,0.4799,3.0
7818,225.27448822902295,0.94,3.0
7822,189.36361881540347,1.555,1.0
7823,286.10079486473455,0.53,3.0
7824,357.7432319440947,0.42,1.0
7825,204.5021001611096,1.0,1.0
7826,466.24893172884526,1.29,4.0
7827,293.63073247354254,0.585,2.0
7828,175.84334260513413,0.4,1.0
7829,625.7552308909296,1.75,2.0
7830,216.04888486181636,0.6269,1.0
7831,383.6278398662523,0.3969,1.0
7832,396.0071209217838,1.0,4.0
7833,349.328525337241,1.3,1.0
7834,579.2687404875105,1.235,4.0
7837,242.12773344499885,1.05,2.0
7838,260.9132968390226,1.595,3.0
7839,311.39132670172665,1.3,3.0
7840,292.5495410653169,0.43,1.0
7841,329.76204913785637,0.499,3.0
7842,2378.554007936508,2.5,1.0
7843,393.74797092296643,0.7,3.0
7844,298.51208163671333,1.05,7.0
7845,185.35128492664236,1.56942069,2.0
7846,446.03029947943367,1.11,3.0
7847,256.06858926804915,1.33,3.0
7848,2054.293597165991,1.8,4.0
7849,165.94717339017356,0.925,2.0
7850,348.39190615271974,1.25,3.0
7851,206.09151249851777,0.55,1.0
7852,262.3210177191679,0.55,1.0
7853,341.3049720278301,0.988,1.0
7857,227.03401549939468,1.345,1.0
7858,733.2988560762353,0.629,2.0
7859,285.19202910468715,0.498,1.0
7860,546.7450898195956,0.4879,2.0
7861,133.1144649397475,0.4999,2.0
7863,262.66560991457607,1.6,4.0
7865,505.96550715177756,1.9,1.0
7866,189.53530681438423,1.15,3.0
7867,199.62299641020627,1.34,3.0
7868,330.2859915505711,0.95,2.0
7869,198.58660860756544,0.478,4.0
7870,318.86309923128636,0.53,3.0
7871,504.01148001738215,0.4999,2.0
7872,238.5296417828946,1.6,4.0
7873,265.71654696623733,0.509,2.0
7874,658.2891357433182,0.425,1.0
7875,292.57320608690156,1.5,6.0
7876,221.3331279106497,1.5,4.0
7880,225.44420749373813,0.48,1.0
7881,211.5783363744325,0.99,5.0
7882,210.15786498813398,1.19,3.0
7890,218.8780252676269,0.75,1.0
7891,229.38598808723663,0.479,1.0
7892,424.1416699428927,0.92,4.0
7893,231.95504748201998,1.17,3.0
7895,261.7864911602326,1.4,1.0
7896,250.81492310954872,1.33,3.0
7897,141.2511882522895,1.7,3.0
7898,224.01917450863002,0.65,2.0
7899,875.8975745818556,0.82,1.0
7900,211.08596638558197,1.11,1.0
7905,315.4463275107827,1.249,6.0
7906,644.2053212585516,1.49,3.0
7907,377.3427628342805,1.49,3.0
7912,199.54484441610677,1.49,1.0
7917,214.1707402086975,1.29,3.0
7918,193.06577329532746,0.5161,1.0
7919,410.3875463794492,0.85,1.0
7920,226.5726710410134,0.58,3.0
7921,202.55780674330916,0.45,2.0
7922,295.05323697997846,0.69,2.0
7923,795.8473483025,0.7,2.0
7924,127.27223125844728,1.3,2.0
7926,799.8111147022912,0.5,2.0
7928,266.8548670143748,1.4,3.0
7929,287.2227720029221,1.3,2.0
7931,668.0712424736843,0.689,1.0
7932,249.605702616614,0.599,1.0
7937,275.6188455469958,1.689,3.0
7941,285.0339018528932,0.9,1.0
7943,135.58553044932785,0.47566900634836207,1.0
7944,268.38216284789667,0.95,3.0
7945,353.9060185460186,1.4,4.0
7946,313.015388227634,1.22,2.0
7947,464.04473842917656,1.55,2.0
7948,201.97942695886792,0.39,1.0
7950,278.3334600662887,0.39,3.0
7951,315.0931498210324,1.77,4.0
7952,416.0627285422397,0.666,1.0
7954,360.70564660031084,0.5,1.0
7955,966.5391069802833,1.4,2.0
7956,260.17669878092914,1.3,4.0
7957,225.28986660306623,0.489,4.0
7958,196.41258993887067,1.2,3.0
7959,266.68741782822434,1.27,3.0
7961,581.8910280251716,0.979,3.0
7964,388.3666582671017,2.0,3.0
7965,236.7587933346551,0.51,1.0
7966,240.43779490911302,0.95,6.0
7967,494.26528957506014,1.485,1.0
7968,304.8201211788397,1.5,2.0
7969,228.2695730712463,1.45,2.0
7970,226.03118963282793,1.45,2.0
7971,637.7781033398514,1.35,2.0
7976,671.6799597319521,0.499,2.0
7979,1149.4392165444,1.49,3.0
7980,1734.043614965471,2.99,3.0
7981,842.8652998017128,0.99,2.0
7982,1409.9794198139025,2.5,1.0
7983,406.0217362316047,1.49,2.0
7984,568.3017741642741,1.59,4.0
7985,593.6234379434379,2.269,2.0
7986,670.673375419536,1.29,4.0
7987,1157.8508458830206,0.47,2.0
7989,1194.4728580216452,0.9,4.0
7994,965.8893231661365,1.9,5.0
7997,491.4802288120205,0.55,1.0
8000,210.14842374234905,0.878,1.0
7601,193.71285580929506,1.6,3.0
7602,207.06115973296872,0.52,1.0
7603,250.90089465700322,0.4069,2.0
7604,160.52375280244283,1.35,4.0
7605,215.7771359979813,1.42,1.0
7606,273.61844171805734,1.18,4.0
7607,319.25903695534174,1.44,3.0
7608,662.816275202845,1.29,1.0
7609,336.62226004899145,0.75,2.0
7611,283.91812951156135,0.44,1.0
7612,691.1457736469501,1.88,1.0
7613,431.1406749276103,1.09,2.0
7617,413.67035138228147,1.65,3.0
7618,740.6581039286614,1.1,1.0
7619,356.19415858970194,0.4,2.0
7621,440.05493725339124,1.29,2.0
7622,434.81057730720835,0.78,1.0
7623,161.36613122712203,0.479,4.0
7624,290.13708609708607,1.39,5.0
7625,599.2594658528748,0.49,1.0
7626,237.36178265290297,0.55,1.0
7627,343.390785691047,1.644,1.0
7628,434.7887424263895,0.5,3.0
7639,381.13645854050566,1.25,3.0
7640,197.2702384351891,0.495,1.0
7641,204.15823320689447,1.26,3.0
7643,211.62993808980946,1.25,1.0
7645,297.4503780654291,0.493,1.0
7646,340.4832827944127,1.95,3.0
7647,229.61909943394028,0.45,2.0
7651,271.4218325132466,0.99,2.0
7652,243.23391528642776,1.25,1.0
7653,592.8388672203845,0.99,1.0
7656,498.3660649844993,0.486,1.0
7657,226.5706102879875,0.4999,2.0
7658,313.70699913939313,1.189,4.0
7659,417.3829565958033,0.7499,1.0
7660,193.92118694459407,1.049,2.0
7661,318.36769830544586,0.76,2.0
7663,225.7412246173123,1.44,2.0
7664,247.06688008370813,0.849,1.0
7665,769.1044455686497,0.9,3.0
7667,241.59311422914095,0.799,1.0
7668,343.9657816685801,0.98,2.0
7669,499.3475897318959,0.459,1.0
7670,228.46417409035888,1.3,2.0
7671,209.4021632924247,1.21,3.0
7672,217.06333013255932,1.29,4.0
7673,276.8506169753923,0.56,5.0
7674,205.56300864249107,0.46,2.0
7678,242.70834635214874,0.5199,1.0
7679,221.6491920329065,0.52,2.0
7680,243.35437213012875,0.9,1.0
7681,792.1452004050245,0.51,3.0
7682,639.2884084974193,0.59,2.0
7683,239.28652897476735,0.469,1.0
7684,267.61459012179284,1.369,2.0
7685,696.5494723459849,0.71,1.0
7686,498.07595779468784,1.35,6.0
7688,407.45082081723365,1.7888,1.0
7689,246.6196968516345,0.52,1.0
7691,302.5433978386028,1.7,6.0
